code,short_name,board,field,strict_label,status,page,root_cause,priority,fix_type,confidence,evidence_summary,recommended_action,notes
600398,海澜之家,sse_main,revenue_by_segment,wrong,found,41,wrong_table_sales_mode_bleed,P1,extraction_tier4,medium,主营业务分行业、分产品、分地区、分销售模式情况,PDF review then extraction,Captured sales-mode sibling table; data_rows=0; raw_rows=0; flags={}
600585,海螺水泥,sse_main,revenue_by_segment,partial,partial,15,status_partial_multi_row,P1,manual_review,low,主营业务分行业情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=4
600598,北大荒,sse_main,revenue_by_segment,wrong,found,12,wrong_table_sales_mode_bleed,P1,extraction_tier4,medium,主营业务分行业、分产品、分地区、分销售模式情况的说明,PDF review then extraction,Captured sales-mode sibling table; data_rows=0; raw_rows=0; flags={}
601800,中国交建,sse_main,revenue_by_segment,partial,partial,44,status_partial_multi_row,P1,manual_review,low,主营业务分行业、分地区模式情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=6
601985,中国核电,sse_main,revenue_by_segment,partial,partial,17,status_partial_multi_row,P1,manual_review,low,主营业务分行业、分产品、分地区、分销售模式情况的说明,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=2
603027,千禾味业,sse_main,revenue_by_segment,partial,partial,12,status_partial_multi_row,P1,manual_review,low,主营业务分行业情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=3
603123,翠微股份,sse_main,revenue_by_segment,partial,partial,15,status_partial_multi_row,P1,manual_review,low,主营业务分行业、分产品、分地区、分销售模式情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=6
603132,金徽股份,sse_main,revenue_by_segment,wrong,found,20,wrong_table_sales_mode_bleed,P1,extraction_tier4,medium,主营业务分行业、分产品、分地区、分销售模式情况的说明:无,PDF review then extraction,Captured sales-mode sibling table; data_rows=0; raw_rows=3; flags={}
603280,南方路机,sse_main,revenue_by_segment,wrong,found,18,wrong_table_sales_mode_bleed,P1,extraction_tier4,medium,主营业务分行业、分产品、分地区、分销售模式情况的说明,PDF review then extraction,"Captured sales-mode sibling table; data_rows=0; raw_rows=0; flags={'stitched': True, 'continuation_page': 19}"
603686,福龙马,sse_main,revenue_by_segment,partial,partial,23,status_partial_multi_row,P1,manual_review,low,主营业务分行业情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=2
603919,金徽酒,sse_main,revenue_by_segment,wrong,found,19,rows_present_fail_data_row_heuristic,P1,extraction_tier4,medium,主营业务分行业情况,PDF review then extraction,Raw rows exist but fail data-row heuristic / plausible; data_rows=0; raw_rows=2; flags={}
605090,九丰能源,sse_main,revenue_by_segment,wrong,found,38,rows_present_fail_data_row_heuristic,P1,extraction_tier4,medium,主营业务分行业情况,PDF review then extraction,Raw rows exist but fail data-row heuristic / plausible; data_rows=0; raw_rows=3; flags={}
688051,佳华科技,star,revenue_by_segment,partial,partial,84,status_partial_multi_row,P1,manual_review,low,主营业务分行业情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=4
688251,井松智能,star,revenue_by_segment,partial,partial,62,status_partial_multi_row,P1,manual_review,low,主营业务分行业情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=3
688278,特宝生物,star,revenue_by_segment,partial,partial,36,status_partial_multi_row,P1,manual_review,low,主营业务分行业、分产品、分地区、分销售模式情况的说明,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=3
688793,倍轻松,star,revenue_by_segment,partial,partial,37,status_partial_multi_row,P1,manual_review,low,主营业务分行业情况,manual review,Extraction partial with multiple rows; reason=status=partial; data_rows=3
839725,惠丰钻石,bse,revenue_by_segment,wrong,found,18,wrong_table_customer_captured_as_region,P1,extraction_tier4,high,分产品 营业收入 营业成本 毛利率% 营业收入比 上年同期 增减% 营业成本 比上年同 期 增减% 毛利率比上 年同期增减,PDF review then extraction,"Region field captured customer/concentration table; data_rows=0; raw_rows=4; flags={'stitched': True, 'continuation_page': 19}"
920725,惠丰钻石,bse,revenue_by_segment,wrong,found,18,wrong_table_customer_captured_as_region,P1,extraction_tier4,high,分产品 营业收入 营业成本 毛利率% 营业收入比 上年同期 增减% 营业成本 比上年同 期 增减% 毛利率比上 年同期增减,PDF review then extraction,"Region field captured customer/concentration table; data_rows=0; raw_rows=4; flags={'stitched': True, 'continuation_page': 19}"
000063,中兴通讯,szse_main,rnd_investment,partial,found,31,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入金额=25,508.9",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
000762,西藏矿业,szse_main,rnd_investment,partial,found,16,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入金额=33,772.73",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
002056,横店东磁,szse_main,rnd_investment,partial,found,28,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入金额=72,189.75",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600019,宝钢股份,sse_main,rnd_investment,partial,found,17,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=25,044; 费用化研发投入=3,779",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600026,中远海能,sse_main,rnd_investment,partial,found,24,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=5,405.70; 费用化研发投入=5,200.59",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
600058,五矿发展,sse_main,rnd_investment,partial,found,20,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=4,800.92; 费用化研发投入=1,372.21",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
600064,南京高科,sse_main,rnd_investment,partial,found,19,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=4,121.08",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
600135,乐凯胶片,sse_main,rnd_investment,partial,found,14,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=10,159.19",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600188,兖矿能源,sse_main,rnd_investment,partial,found,24,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=2,735",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
600221,海航控股,sse_main,rnd_investment,partial,found,16,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=36,483",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600233,圆通速递,sse_main,rnd_investment,partial,found,33,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=24,584.55; 费用化研发投入=16,893.15",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600236,桂冠电力,sse_main,rnd_investment,partial,found,19,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=25,095.67",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600266,城建发展,sse_main,rnd_investment,partial,found,13,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=2,936.78; 研发投入=2936.78 万元",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
600293,三峡新材,sse_main,rnd_investment,partial,found,12,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=7,111.90",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
600323,瀚蓝环境,sse_main,rnd_investment,partial,found,24,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=14,204.34; 费用化研发投入=7,366.91",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600343,航天动力,sse_main,rnd_investment,partial,found,18,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=5,541.76; 费用化研发投入=4,933.12",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
600415,小商品城,sse_main,rnd_investment,partial,found,24,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=5,218.95; 费用化研发投入=2,322.14",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
600425,青松建化,sse_main,rnd_investment,partial,found,15,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=10,382.19",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600488,津药药业,sse_main,rnd_investment,partial,found,19,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=24,763.65; 费用化研发投入=20,449.20",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600499,科达制造,sse_main,rnd_investment,partial,found,28,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=34,418.26",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600525,ST长园,sse_main,rnd_investment,partial,found,33,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=87,271.59; 费用化研发投入=86,991.96",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600548,深高速,sse_main,rnd_investment,partial,found,52,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=32,931",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600613,神奇制药,sse_main,rnd_investment,partial,found,26,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=3,288.51",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
600668,尖峰集团,sse_main,rnd_investment,partial,found,18,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=12,633.60; 费用化研发投入=10,589.79",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600710,苏美达,sse_main,rnd_investment,partial,found,27,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=47,630.93; 费用化研发投入=38,287.13",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600737,中粮糖业,sse_main,rnd_investment,partial,found,20,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=5,654.04",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
600750,华润江中,sse_main,rnd_investment,partial,found,24,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=21,357.87; 费用化研发投入=10,774.09",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600855,航天长峰,sse_main,rnd_investment,partial,found,14,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=9,204.70; 费用化研发投入=8,845.67",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
600905,三峡能源,sse_main,rnd_investment,partial,found,24,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=76,333.35; 研发投入=7.63 亿元",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600938,中国海油,sse_main,rnd_investment,partial,found,104,audit_rejects_heji_label,P1,audit_only,medium,研发投入合计=45.06亿元; 费用化研发投入=34.36亿元,targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
600941,中国移动,sse_main,rnd_investment,partial,found,78,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=34,027; 费用化研发投入=28,163",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600960,渤海汽车,sse_main,rnd_investment,partial,found,21,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=9,134.26",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
600971,恒源煤电,sse_main,rnd_investment,partial,found,15,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=37,951.22",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600979,广安爱众,sse_main,rnd_investment,partial,found,20,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=75,170.59",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
600988,赤峰黄金,sse_main,rnd_investment,partial,found,29,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=6,361.59",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
601088,中国神华,sse_main,rnd_investment,partial,found,22,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=4,148; 费用化研发投入=2,727",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
601158,重庆水务,sse_main,rnd_investment,partial,found,16,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=1,928.17; 费用化研发投入=1,897.06",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
601566,九牧王,sse_main,rnd_investment,partial,found,27,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=4,108.73",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
601799,星宇股份,sse_main,rnd_investment,partial,found,15,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=65,549.27",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
601808,中海油服,sse_main,rnd_investment,partial,found,22,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=1,782.2; 费用化研发投入=1,384.9",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
601969,海南矿业,sse_main,rnd_investment,partial,found,24,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=50,527.37",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
603065,宿迁联盛,sse_main,rnd_investment,partial,found,27,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=3,463.62",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
603068,博通集成,sse_main,rnd_investment,partial,found,19,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=27,309.62",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
603100,川仪股份,sse_main,rnd_investment,partial,found,30,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=53,522.82",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
603107,上海汽配,sse_main,rnd_investment,partial,found,17,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=6,588.37",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
603191,望变电气,sse_main,rnd_investment,partial,found,30,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=14,747.59",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
603299,苏盐井神,sse_main,rnd_investment,partial,found,17,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=23,903.45",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
603737,三棵树,sse_main,rnd_investment,partial,found,24,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=28,934.58",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
603855,华荣股份,sse_main,rnd_investment,partial,found,15,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=21,550.73",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
603880,南卫股份,sse_main,rnd_investment,partial,found,19,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=2,872.19",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
605277,新亚电子,sse_main,rnd_investment,partial,found,27,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=12,469.12",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
605358,立昂微,sse_main,rnd_investment,partial,found,22,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=29,038.32",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
605598,上海港湾,sse_main,rnd_investment,partial,found,18,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=4,058.39",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688047,龙芯中科,star,rnd_investment,partial,found,20,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=53,120.25",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688049,炬芯科技,star,rnd_investment,partial,found,27,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=21,512.39; 研发费用=21,512.39 万元",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688056,莱伯泰科,star,rnd_investment,partial,found,29,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=5,126.93",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688085,三友医疗,star,rnd_investment,partial,found,48,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=8,428.84; 研发费用=8,428.84 万元",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688097,博众精工,star,rnd_investment,partial,found,51,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=51,404.42",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688115,思林杰,star,rnd_investment,partial,found,33,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=4,923.94",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688116,天奈科技,star,rnd_investment,partial,found,23,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=10,932.69; 研发费用=1,448.64 万元",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688126,沪硅产业,star,rnd_investment,partial,found,17,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=26,681.71",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688165,埃夫特,star,rnd_investment,partial,found,38,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=13,341.22; 研发投入总额=13,341.22 万元",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688181,八亿时空,star,rnd_investment,partial,found,21,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=8,802.95",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688217,睿昂基因,star,rnd_investment,partial,found,41,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=6,247.07",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688244,永信至诚,star,rnd_investment,partial,found,27,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=9,266.42",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688269,凯立新材,star,rnd_investment,partial,found,23,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=4,578.88",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688272,富吉瑞,star,rnd_investment,partial,found,24,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=5,060.86",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688295,中复神鹰,star,rnd_investment,partial,found,18,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=19,022.63",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688303,大全能源,star,rnd_investment,partial,found,16,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=38,705.87",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688320,禾川科技,star,rnd_investment,partial,found,44,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=16,093.03",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688336,三生国健,star,rnd_investment,partial,found,22,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=54,059.70",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688345,博力威,star,rnd_investment,partial,found,16,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=13,391.45",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688363,华熙生物,star,rnd_investment,partial,found,29,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=46,624.98",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688376,美埃科技,star,rnd_investment,partial,found,35,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=7,785.56",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688382,益方生物,star,rnd_investment,partial,found,40,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=38,434.70",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688409,富创精密,star,rnd_investment,partial,found,24,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=22,139.81",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688425,铁建重工,star,rnd_investment,partial,found,15,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=91,595.10",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688432,有研硅,star,rnd_investment,partial,found,17,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=7,828.07",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688466,金科环境,star,rnd_investment,partial,found,38,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=2,948.60",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688509,正元地信,star,rnd_investment,partial,found,23,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=5,799.13",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688525,佰维存储,star,rnd_investment,partial,found,58,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=44,743.21",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688538,和辉光电,star,rnd_investment,partial,found,17,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=49,526.92",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688545,兴福电子,star,rnd_investment,partial,found,18,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=7,692.30",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688584,上海合晶,star,rnd_investment,partial,found,19,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=9,992.77",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688606,奥泰生物,star,rnd_investment,partial,found,25,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=9,582.49",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688612,威迈斯,star,rnd_investment,partial,found,27,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=38,528.94",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688653,康希通信,star,rnd_investment,partial,found,27,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=10,765.20",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688656,浩欧博,star,rnd_investment,partial,found,24,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=4,626.90",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688657,浩辰软件,star,rnd_investment,partial,found,28,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=8,419.28",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688661,和林微纳,star,rnd_investment,partial,found,23,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=5,694.27",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688667,菱电电控,star,rnd_investment,partial,found,35,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=15,737.07",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688679,通源环境,star,rnd_investment,partial,found,17,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=4,840.39",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
688690,纳微科技,star,rnd_investment,partial,found,25,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=17,716.56",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688702,盛科通信,star,rnd_investment,partial,found,20,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=42,846.10",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688709,成都华微,star,rnd_investment,partial,found,23,unit_scale_below_strict_floor,P1,extraction_or_audit,medium,"研发投入合计=15,374.30",targeted fix after PDF review,Amount likely 万元/亿元; strict 10万元 floor; strict_reason=total label but amount<100000
688733,壹石通,star,rnd_investment,partial,found,25,audit_rejects_heji_label,P1,audit_only,medium,"研发投入合计=4,828.31",targeted fix after PDF review,Has 合计 label but strict marks non-total; strict_reason=non-total label '研发投入合计'
601066,中信建投,sse_main,revenue_by_region,wrong,found,45,financial_like_holding_disclosure,P2,defer,medium,主营业务分地区情况,defer/human review,Industrial revenue fields may not apply; overlaps #31 under-tag review; data_rows=0; raw_rows=0; flags={}
601216,君正集团,sse_main,revenue_by_region,wrong,found,21,financial_like_holding_disclosure,P2,defer,medium,主营业务分地区情况,defer/human review,Industrial revenue fields may not apply; overlaps #31 under-tag review; data_rows=0; raw_rows=0; flags={}
601611,中国核建,sse_main,revenue_by_region,wrong,found,20,financial_like_holding_disclosure,P2,defer,medium,主营业务分地区情况,defer/human review,Industrial revenue fields may not apply; overlaps #31 under-tag review; data_rows=0; raw_rows=2; flags={}
601668,中国建筑,sse_main,revenue_by_region,wrong,found,31,financial_like_holding_disclosure,P2,defer,medium,主营业务分地区情况,defer/human review,Industrial revenue fields may not apply; overlaps #31 under-tag review; data_rows=0; raw_rows=0; flags={}
